IMG_ID,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status
735,False,False,False,False,0.5,20.384889414236813,"(103, 168, 172)","(103, 147, 147)",,nenhum correto
972,False,False,False,False,33.67264468559116,28.22321744684255,"(57, 140, 239)","(72, 116, 225)",,nenhum correto
412,False,True,False,False,0.6875,1.4630874888399532,"(104, 182, 199)","(129, 149, 231)",,ambos toleráveis
3,False,False,False,False,38.481773917377105,30.803566277860917,"(84, 170, 229)","(70, 146, 220)",,nenhum correto
85,False,True,True,False,0.0,2.0134814789353355,"(110, 168, 200)","(135, 113, 202)",,ambos toleráveis
906,False,False,False,True,5.6185346958888,0.0,"(93, 148, 138)","(119, 110, 174)",,um correto
445,False,False,False,False,14.25138767914374,0.703125,"(120, 152, 198)","(117, 125, 208)",,nenhum correto
766,False,False,False,False,24.62341365448747,34.28951017166183,"(77, 157, 251)","(53, 135, 241)",,nenhum correto
143,False,True,True,False,0.0,2.0,"(111, 161, 144)","(112, 122, 182)",,ambos toleráveis
717,False,True,False,False,1.7332661151079052,1.1626197014985167,"(105, 154, 179)","(105, 116, 214)",,ambos toleráveis
99,False,True,False,False,1.578125,1.2227997619448983,"(99, 129, 189)","(109, 96, 212)",,ambos toleráveis
715,False,True,False,False,1.5367407932455623,1.1427099950610828,"(95, 177, 136)","(105, 142, 174)",,ambos toleráveis
568,False,False,False,False,19.863924599340415,33.91919058391819,"(46, 120, 185)","(41, 91, 181)",,nenhum correto
597,False,False,False,False,0.9004562916672442,20.763892613144467,"(88, 141, 181)","(93, 113, 153)",,nenhum correto
944,False,True,False,False,0.75,1.6770509831248424,"(87, 162, 173)","(95, 125, 202)",,ambos toleráveis
406,False,False,False,False,14.857939866455084,1.2202077119702048,"(87, 165, 188)","(128, 137, 195)",,nenhum correto
611,False,False,True,False,0.0,11.351903922085052,"(86, 163, 135)","(124, 125, 128)",,um correto
405,False,True,False,False,0.5,0.8948979188467532,"(98, 149, 190)","(110, 113, 230)",,ambos toleráveis
638,False,False,False,False,0.8003905296791061,14.707566080082728,"(107, 135, 159)","(115, 86, 154)",,nenhum correto
515,False,False,False,False,1.75,24.743686063317245,"(95, 121, 203)","(63, 105, 214)",,nenhum correto
567,False,False,True,False,0.0,22.931985883531762,"(101, 170, 190)","(106, 136, 168)",,um correto
115,False,False,False,False,17.4356924781433,11.668895254267994,"(107, 142, 175)","(84, 109, 138)",,nenhum correto
433,True,True,True,True,0.0,0.0,"(105, 141, 184)","(131, 109, 206)",,ambos corretos
867,False,True,False,False,4.409607818534575,2.790880994172416,"(100, 155, 183)","(111, 130, 212)",,ambos toleráveis
56,False,True,False,False,1.6165646445471953,2.672925597542887,"(103, 169, 146)","(108, 128, 183)",,ambos toleráveis
63,False,False,False,False,4.745580926512383,13.332632682193013,"(98, 122, 144)","(98, 100, 187)",,nenhum correto
95,True,True,True,True,0.0,0.0,"(96, 171, 192)","(115, 127, 222)",,ambos corretos
109,False,True,False,False,2.093516778055528,2.6392840530151354,"(101, 153, 185)","(124, 127, 223)",,ambos toleráveis
645,False,False,True,False,0.0,26.029373302792614,"(91, 153, 166)","(82, 114, 145)",,um correto
646,False,False,False,False,11.715797154018226,1.2476601635818394,"(90, 175, 196)","(113, 146, 207)",,nenhum correto
553,False,False,False,False,22.73153977166142,11.771164682951474,"(61, 157, 215)","(113, 137, 181)",,nenhum correto
598,False,True,False,False,1.515625,0.907898554441106,"(96, 162, 184)","(117, 132, 209)",,ambos toleráveis
120,False,False,False,False,49.39130126721851,59.46094545517947,"(47, 143, 262)","(33, 131, 263)",,nenhum correto
816,False,False,False,False,0.63671875,8.865381320728064,"(114, 173, 170)","(151, 138, 169)",,nenhum correto
430,False,False,False,False,7.777755749383643,0.63671875,"(73, 148, 161)","(100, 110, 161)",,nenhum correto
132,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
436,False,False,False,False,25.991406707915022,38.42150327697369,"(55, 131, 198)","(47, 111, 199)",,nenhum correto
5,False,True,True,False,0.0,0.8564224849081498,"(104, 162, 146)","(118, 124, 176)",,ambos toleráveis
547,False,True,False,False,1.5372967345311055,0.9722718241315028,"(88, 191, 235)","(115, 152, 254)",,ambos toleráveis
880,False,True,False,False,1.5,0.9013878188659973,"(99, 149, 141)","(114, 111, 165)",,ambos toleráveis
653,False,True,True,False,0.0,0.9833203675875426,"(104, 137, 161)","(120, 101, 182)",,ambos toleráveis
772,False,False,False,False,16.916420970817498,2.0746343451354567,"(73, 151, 145)","(120, 129, 152)",,nenhum correto
523,True,True,True,True,0.0,0.0,"(99, 179, 158)","(128, 145, 183)",,ambos corretos
829,False,False,False,False,7.9342822664061945,0.75390625,"(96, 178, 181)","(109, 140, 188)",,nenhum correto
417,False,True,False,False,1.1080675614343762,1.7191938347394833,"(89, 194, 185)","(119, 172, 230)",,ambos toleráveis
31,False,True,False,False,1.546031375068214,0.69140625,"(90, 180, 172)","(109, 142, 216)",,ambos toleráveis
683,False,False,False,False,0.8095744354916121,18.543664900298708,"(79, 162, 161)","(144, 82, 138)",,nenhum correto
793,False,True,False,False,0.6796875,2.87326926505875,"(96, 149, 142)","(109, 115, 180)",,ambos toleráveis
586,True,True,True,True,0.0,0.0,"(93, 177, 151)","(120, 140, 171)",,ambos corretos
666,False,True,False,False,0.74609375,1.4921875,"(89, 155, 169)","(113, 132, 212)",,ambos toleráveis
537,True,True,True,True,0.0,0.0,"(97, 152, 210)","(113, 112, 228)",,ambos corretos
20,False,True,False,False,0.8125,3.2882366094914763,"(107, 152, 154)","(110, 106, 195)",,ambos toleráveis
728,False,False,False,False,14.046336739722,7.58200307503781,"(96, 128, 198)","(128, 96, 233)",,nenhum correto
434,False,True,True,False,0.0,1.7447080981230785,"(94, 132, 146)","(110, 94, 180)",,ambos toleráveis
601,False,False,False,False,7.10351428246138,0.63671875,"(100, 166, 203)","(119, 126, 228)",,nenhum correto
712,False,True,True,False,0.0,4.52697299495704,"(93, 151, 153)","(100, 114, 176)",,ambos toleráveis
15,False,False,False,False,15.838645820145597,1.229228045121841,"(104, 129, 162)","(96, 99, 182)",,nenhum correto
776,False,False,False,False,1.91015625,19.07617057518297,"(96, 140, 146)","(129, 123, 131)",,nenhum correto
479,False,False,False,False,11.665442556921196,7.939007953770991,"(83, 152, 193)","(107, 118, 190)",,nenhum correto
530,False,True,True,False,0.0,0.8095744354916121,"(174, 193, 203)","(122, 152, 248)",,ambos toleráveis
113,False,False,True,False,0.0,7.681558933982737,"(95, 175, 159)","(105, 137, 204)",,um correto
32,False,False,False,False,6.324571002388843,2.595490756220295,"(104, 169, 173)","(130, 133, 208)",,nenhum correto
569,False,True,True,False,0.0,0.5,"(87, 169, 166)","(103, 130, 203)",,ambos toleráveis
508,False,False,False,False,24.223245550503755,6.451308763780029,"(81, 160, 219)","(124, 122, 182)",,nenhum correto
763,False,True,True,False,0.0,1.6331862610496237,"(100, 195, 174)","(113, 157, 199)",,ambos toleráveis
701,False,False,False,False,9.813526269978723,24.58756629147536,"(102, 132, 160)","(93, 95, 146)",,nenhum correto
817,False,False,True,False,0.0,19.445436482630058,"(109, 175, 166)","(122, 142, 185)",,um correto
70,False,False,False,False,55.32754060382206,67.44276103656605,"(19, 121, 254)","(32, 86, 267)",,nenhum correto
970,False,True,False,False,1.021990269683682,1.1377451873456221,"(107, 142, 131)","(121, 118, 156)",,ambos toleráveis
45,False,True,False,False,4.744471494869054,1.281113035743358,"(86, 162, 143)","(112, 137, 185)",,ambos toleráveis
21,False,False,False,True,30.98322285151436,0.0,"(75, 168, 253)","(119, 121, 227)",,um correto
743,False,True,False,False,0.63671875,1.1855002178833889,"(87, 156, 165)","(120, 134, 202)",,ambos toleráveis
917,False,False,False,False,20.28470604461416,1.5885523394450212,"(114, 162, 178)","(101, 143, 202)",,nenhum correto
760,False,True,True,False,0.0,0.8250236739027553,"(87, 164, 195)","(106, 126, 225)",,ambos toleráveis
183,False,True,True,False,0.0,0.765625,"(104, 144, 161)","(117, 110, 195)",,ambos toleráveis
440,False,False,False,False,2.165965431395432,19.29370545832241,"(106, 132, 198)","(106, 114, 167)",,nenhum correto
55,False,False,False,False,1.46875,15.003970828584013,"(104, 143, 178)","(108, 130, 156)",,nenhum correto
833,False,False,False,False,8.374727614798603,17.830572657350704,"(108, 135, 131)","(79, 122, 126)",,nenhum correto
801,False,False,False,False,24.66245268146753,32.83878597417713,"(81, 127, 202)","(63, 109, 196)",,nenhum correto
81,False,True,True,False,0.0,0.69140625,"(107, 180, 206)","(124, 147, 238)",,ambos toleráveis
937,False,True,False,False,0.9833203675875426,2.910122168424592,"(106, 171, 212)","(114, 128, 225)",,ambos toleráveis
781,False,True,True,False,0.0,2.029205702054378,"(106, 165, 167)","(126, 136, 197)",,ambos toleráveis
916,False,True,False,False,2.109375,2.85659872050661,"(96, 160, 209)","(105, 130, 226)",,ambos toleráveis
767,False,False,False,False,11.574676865090014,8.12781745771745,"(91, 130, 161)","(134, 100, 137)",,nenhum correto
102,False,False,True,False,0.0,30.64566426562247,"(103, 160, 160)","(108, 124, 149)",,um correto
986,False,True,True,False,0.0,0.9774136915421547,"(100, 156, 158)","(106, 125, 199)",,ambos toleráveis
139,False,False,False,False,12.75614511838314,2.3852574546576726,"(71, 158, 195)","(100, 132, 209)",,nenhum correto
931,False,False,True,False,0.0,10.44030650891055,"(97, 156, 168)","(128, 123, 167)",,um correto
42,False,True,False,False,1.0834898224314338,2.271073728196918,"(97, 173, 216)","(113, 134, 243)",,ambos toleráveis
823,False,False,False,False,12.402943514041334,20.764396361320017,"(96, 149, 199)","(83, 112, 193)",,nenhum correto
432,False,True,False,False,1.0330388131397217,1.9151822298760013,"(98, 148, 109)","(105, 114, 137)",,ambos toleráveis
112,False,True,True,False,0.0,0.5,"(101, 159, 196)","(110, 111, 224)",,ambos toleráveis
739,False,True,False,False,0.703125,3.5510025542971664,"(104, 168, 186)","(126, 139, 204)",,ambos toleráveis
141,False,True,True,False,0.0,0.63671875,"(103, 174, 210)","(115, 133, 245)",,ambos toleráveis
976,False,True,True,False,0.0,1.2113217636280884,"(99, 176, 202)","(119, 146, 225)",,ambos toleráveis
960,False,False,False,False,15.215124054702938,0.8125,"(110, 140, 187)","(111, 114, 210)",,nenhum correto
710,False,False,False,False,2.059923817235118,30.56779774188946,"(108, 136, 175)","(77, 114, 218)",,nenhum correto
533,False,True,True,False,0.0,0.8627773557674077,"(98, 183, 125)","(108, 153, 170)",,ambos toleráveis
761,False,False,False,False,9.893717735753615,2.1571839010182927,"(111, 169, 191)","(121, 135, 200)",,nenhum correto
481,False,False,False,False,26.765787189836235,0.9177027540149166,"(97, 179, 233)","(113, 147, 210)",,nenhum correto
121,False,True,False,False,0.72265625,1.1377451873456221,"(93, 154, 194)","(115, 120, 219)",,ambos toleráveis
846,False,True,True,False,0.0,1.2025731790525525,"(100, 166, 195)","(129, 147, 229)",,ambos toleráveis
672,False,False,False,False,0.63671875,14.077084451001387,"(86, 146, 201)","(128, 120, 195)",,nenhum correto
606,False,False,False,False,12.418004998570876,10.389615346857845,"(59, 157, 177)","(95, 121, 155)",,nenhum correto
485,False,True,True,False,0.0,2.6859921505856663,"(102, 160, 180)","(118, 127, 211)",,ambos toleráveis
131,True,True,True,True,0.0,0.0,"(101, 160, 177)","(115, 114, 216)",,ambos corretos
980,False,True,False,False,0.71484375,2.617062147184618,"(93, 184, 129)","(106, 160, 170)",,ambos toleráveis
615,False,False,False,True,10.027362010598878,0.0,"(98, 160, 191)","(126, 127, 199)",,um correto
700,True,True,True,True,0.0,0.0,"(111, 151, 171)","(122, 106, 178)",,ambos corretos
973,False,True,True,False,0.0,0.8723540490615392,"(92, 168, 167)","(109, 147, 189)",,ambos toleráveis
893,False,False,False,False,19.087656700225516,1.875931571965063,"(115, 152, 205)","(116, 127, 239)",,nenhum correto
903,True,True,True,True,0.0,0.0,"(92, 176, 131)","(119, 141, 170)",,ambos corretos
453,False,True,False,True,1.3671875,0.0,"(104, 181, 149)","(116, 138, 168)",,ambos toleráveis
895,False,True,False,True,0.5,0.0,"(91, 151, 122)","(105, 111, 148)",,ambos toleráveis
902,False,False,False,False,0.71875,9.672417694790688,"(99, 163, 196)","(113, 143, 208)",,nenhum correto
731,False,True,False,True,0.71484375,0.0,"(101, 151, 189)","(114, 103, 213)",,ambos toleráveis
975,False,True,True,False,0.0,1.295892182186297,"(85, 129, 176)","(97, 88, 205)",,ambos toleráveis
881,True,True,True,True,0.0,0.0,"(106, 169, 186)","(124, 131, 226)",,ambos corretos
974,False,False,False,False,13.041860235725697,19.301143331707912,"(77, 184, 211)","(106, 164, 198)",,nenhum correto
424,False,True,False,False,0.5,2.655609412646947,"(97, 144, 157)","(103, 106, 202)",,ambos toleráveis
955,False,True,True,False,0.0,3.7784988861990962,"(91, 167, 213)","(145, 114, 199)",,ambos toleráveis
415,True,True,True,True,0.0,0.0,"(95, 151, 180)","(112, 105, 204)",,ambos corretos
780,False,False,False,False,24.729666940780927,12.01431056895341,"(59, 140, 190)","(96, 125, 187)",,nenhum correto
794,False,True,False,False,2.30859375,1.9901989155943214,"(99, 170, 174)","(106, 136, 199)",,ambos toleráveis
887,True,True,True,True,0.0,0.0,"(106, 165, 190)","(127, 128, 209)",,ambos corretos
199,False,False,False,False,1.91015625,19.881020072079938,"(120, 165, 170)","(118, 145, 138)",,nenhum correto
482,False,True,True,False,0.0,0.71484375,"(112, 159, 186)","(122, 124, 208)",,ambos toleráveis
992,False,True,False,False,0.63671875,1.739843048383334,"(99, 158, 191)","(119, 119, 222)",,ambos toleráveis
191,False,False,False,False,0.6953125,11.24062380542807,"(96, 164, 218)","(162, 126, 220)",,nenhum correto
658,False,True,True,False,0.0,1.739843048383334,"(107, 190, 155)","(121, 149, 188)",,ambos toleráveis
656,False,True,True,False,0.0,1.2860108290908994,"(89, 159, 181)","(106, 124, 224)",,ambos toleráveis
25,False,True,False,False,0.828125,1.918060238398419,"(100, 160, 179)","(114, 135, 218)",,ambos toleráveis
146,False,True,True,False,0.0,1.8706859550397048,"(108, 209, 148)","(122, 176, 181)",,ambos toleráveis
414,False,True,False,False,0.7890625,2.5448371832128083,"(97, 170, 182)","(105, 141, 210)",,ambos toleráveis
641,False,False,False,False,51.604783355432595,27.000953092354127,"(72, 198, 247)","(75, 154, 217)",,nenhum correto
957,False,False,False,False,23.329667629943483,14.64932341071087,"(63, 160, 178)","(110, 137, 170)",,nenhum correto
465,False,True,True,False,0.0,2.45064813254193,"(103, 161, 189)","(117, 129, 234)",,ambos toleráveis
889,False,True,False,False,0.6484375,1.0444818728979934,"(99, 148, 213)","(115, 115, 237)",,ambos toleráveis
835,False,False,False,False,12.792247713459117,36.761388973191444,"(97, 160, 208)","(61, 117, 235)",,nenhum correto
105,False,False,False,False,28.12153868674955,6.035963993276053,"(118, 186, 232)","(122, 148, 230)",,nenhum correto
865,False,True,False,False,0.9722718241315028,2.174065891365761,"(93, 151, 182)","(102, 110, 227)",,ambos toleráveis
130,False,True,False,False,1.1214271607880402,1.276244270692943,"(89, 159, 166)","(111, 119, 205)",,ambos toleráveis
686,False,True,True,False,0.0,0.63671875,"(97, 170, 148)","(111, 133, 179)",,ambos toleráveis
506,False,True,False,False,1.4765625,1.2430041046197564,"(105, 159, 140)","(114, 136, 179)",,ambos toleráveis
551,False,True,True,False,0.0,0.8691559865215507,"(100, 182, 161)","(123, 143, 199)",,ambos toleráveis
824,True,True,True,True,0.0,0.0,"(94, 169, 179)","(125, 127, 207)",,ambos corretos
80,False,True,False,True,4.745580926512383,0.0,"(92, 162, 162)","(119, 128, 180)",,ambos toleráveis
807,True,True,True,True,0.0,0.0,"(90, 174, 223)","(114, 129, 252)",,ambos corretos
514,False,True,False,False,0.75,1.5811388300841898,"(82, 184, 132)","(95, 157, 167)",,ambos toleráveis
546,False,True,False,False,3.0179819966380266,2.95576931874343,"(101, 159, 169)","(115, 124, 206)",,ambos toleráveis
651,False,True,False,False,1.375,2.7950849718747373,"(109, 169, 152)","(124, 152, 186)",,ambos toleráveis
413,False,True,False,False,0.7265625,3.0187099667376542,"(91, 162, 154)","(114, 129, 190)",,ambos toleráveis
851,False,True,False,False,0.6640625,3.3906700025815324,"(94, 146, 160)","(117, 108, 200)",,ambos toleráveis
92,False,False,False,False,14.63338862403614,0.5,"(99, 131, 246)","(123, 102, 226)",,nenhum correto
774,False,False,True,False,0.0,22.421114493308988,"(98, 193, 161)","(110, 141, 170)",,um correto
718,False,True,False,False,0.9888446393155625,0.8595969173697416,"(84, 153, 163)","(113, 120, 204)",,ambos toleráveis
410,True,True,True,True,0.0,0.0,"(88, 152, 151)","(112, 119, 185)",,ambos corretos
41,False,False,False,False,17.313792046213656,1.739843048383334,"(120, 140, 135)","(111, 119, 162)",,nenhum correto
808,False,False,False,False,8.033651148839487,3.4258324718234543,"(98, 170, 152)","(115, 144, 185)",,nenhum correto
947,False,True,True,False,0.0,1.6718430560616515,"(81, 145, 139)","(90, 105, 179)",,ambos toleráveis
82,False,True,False,False,0.5,1.4180494553479086,"(107, 146, 172)","(118, 120, 208)",,ambos toleráveis
592,False,False,False,False,15.417322973079665,1.0834898224314338,"(126, 144, 155)","(118, 125, 175)",,nenhum correto
696,False,False,True,False,0.0,11.178255662589004,"(99, 137, 163)","(137, 106, 168)",,um correto
571,False,False,False,False,8.020277075036221,1.6191488709832242,"(92, 139, 135)","(126, 120, 154)",,nenhum correto
446,False,False,False,False,10.153918001503163,0.7578125,"(107, 154, 188)","(107, 124, 204)",,nenhum correto
29,False,False,False,True,6.476610797844642,0.0,"(99, 154, 141)","(122, 125, 159)",,um correto
894,False,True,True,False,0.0,2.19140625,"(83, 178, 142)","(94, 142, 169)",,ambos toleráveis
407,False,False,False,False,18.962209362601524,1.808678116282804,"(122, 139, 184)","(113, 108, 195)",,nenhum correto
966,False,False,False,False,14.75357684716341,0.66015625,"(82, 159, 202)","(120, 124, 198)",,nenhum correto
456,False,True,True,False,0.0,0.8659637339268674,"(93, 192, 153)","(106, 150, 190)",,ambos toleráveis
53,False,True,False,False,1.4237464075486943,1.8690334755730031,"(113, 141, 173)","(123, 110, 199)",,ambos toleráveis
542,False,True,False,False,0.7578125,1.5959696552958016,"(87, 159, 193)","(93, 127, 223)",,ambos toleráveis
639,False,True,True,False,0.0,3.18359375,"(94, 170, 162)","(115, 139, 196)",,ambos toleráveis
28,False,True,False,False,0.671875,0.8375058302035873,"(102, 145, 182)","(127, 115, 218)",,ambos toleráveis
443,False,True,False,False,4.380047311745045,0.5,"(80, 153, 132)","(107, 115, 154)",,ambos toleráveis
460,False,False,False,False,23.235439540382394,41.098237115406064,"(77, 148, 241)","(47, 124, 248)",,nenhum correto
673,False,True,True,False,0.0,0.8884293109893437,"(117, 197, 186)","(133, 158, 221)",,ambos toleráveis
50,False,True,False,False,1.716546883462552,2.2240803050081173,"(99, 131, 188)","(107, 105, 214)",,ambos toleráveis
652,False,True,True,False,0.0,1.8682822366080025,"(87, 164, 197)","(104, 118, 225)",,ambos toleráveis
919,False,True,False,False,0.63671875,1.3680800657879093,"(94, 178, 146)","(122, 145, 182)",,ambos toleráveis
34,False,False,False,False,14.032459776110676,2.263644069339579,"(105, 153, 186)","(123, 128, 191)",,nenhum correto
640,False,False,False,False,0.5,16.64430802112101,"(88, 179, 146)","(90, 156, 141)",,nenhum correto
848,False,True,True,False,0.0,0.9722718241315028,"(102, 162, 163)","(127, 131, 180)",,ambos toleráveis
84,False,True,False,False,1.3828125,1.0982191061341653,"(100, 171, 140)","(114, 135, 166)",,ambos toleráveis
933,False,True,False,True,1.546031375068214,0.0,"(102, 162, 203)","(131, 126, 211)",,ambos toleráveis
476,False,True,False,False,0.68359375,1.6082605744080505,"(99, 156, 186)","(117, 123, 217)",,ambos toleráveis
935,False,True,False,True,1.082757258691901,0.0,"(110, 155, 192)","(108, 118, 201)",,ambos toleráveis
827,False,True,False,False,0.671875,0.5,"(113, 167, 208)","(127, 135, 229)",,ambos toleráveis
938,False,True,True,False,0.0,4.447261765067495,"(86, 190, 207)","(92, 151, 231)",,ambos toleráveis
834,False,False,False,False,,,,,Nenhuma superfície de aorta encontrada!,erro
626,False,True,False,False,0.69140625,3.321208518806163,"(101, 144, 178)","(108, 105, 216)",,ambos toleráveis
977,False,False,False,False,15.213527402138697,1.2337876866236195,"(101, 139, 192)","(116, 121, 236)",,nenhum correto
737,False,True,True,False,0.0,2.2457642421345123,"(95, 176, 217)","(105, 130, 234)",,ambos toleráveis
519,False,False,True,False,0.0,20.304704408539518,"(115, 183, 157)","(110, 154, 132)",,um correto
982,False,True,False,False,1.2890625,3.0515814011511413,"(98, 141, 114)","(109, 117, 140)",,ambos toleráveis
676,False,False,False,False,22.76151763790508,1.1576348337032387,"(106, 176, 152)","(97, 160, 185)",,nenhum correto
725,False,True,True,False,0.0,0.5,"(94, 160, 207)","(111, 122, 240)",,ambos toleráveis
2,False,True,False,False,1.6595817020506252,1.7897958376935064,"(86, 156, 221)","(104, 119, 255)",,ambos toleráveis
488,False,True,False,False,4.963145424022955,1.213530489934225,"(94, 157, 188)","(124, 122, 200)",,ambos toleráveis
907,False,True,False,False,2.248134263342745,0.63671875,"(101, 146, 126)","(118, 97, 152)",,ambos toleráveis
825,False,True,False,False,0.9888446393155625,0.69921875,"(108, 179, 158)","(120, 141, 190)",,ambos toleráveis
614,False,True,False,False,1.6508470615135167,2.984213939534842,"(91, 134, 190)","(108, 98, 204)",,ambos toleráveis
489,False,True,False,False,1.375,1.7001838135919305,"(107, 161, 145)","(123, 134, 176)",,ambos toleráveis
849,False,False,False,False,30.780334149208226,21.032320854052518,"(92, 143, 246)","(73, 123, 211)",,nenhum correto
564,False,True,True,False,0.0,0.8819824637747907,"(87, 149, 183)","(102, 118, 203)",,ambos toleráveis
648,False,True,False,False,0.5,0.76953125,"(93, 151, 167)","(104, 120, 208)",,ambos toleráveis
924,False,False,False,True,13.263730402471738,0.0,"(99, 192, 265)","(122, 161, 261)",,um correto
600,False,False,False,False,12.127237329825217,6.361390190536185,"(76, 158, 142)","(95, 127, 178)",,nenhum correto
510,False,False,False,False,8.2368503158064,1.42984758325079,"(88, 144, 191)","(114, 117, 219)",,nenhum correto
843,False,False,False,False,12.850106775456187,1.6331862610496237,"(88, 168, 182)","(115, 135, 183)",,nenhum correto
532,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
617,False,True,True,False,0.0,0.8755578578826188,"(89, 193, 135)","(109, 157, 180)",,ambos toleráveis
624,False,False,True,False,0.0,21.153519559886668,"(95, 167, 184)","(95, 131, 165)",,um correto
480,False,True,True,False,0.0,0.9177027540149166,"(94, 154, 164)","(115, 124, 194)",,ambos toleráveis
962,False,True,False,False,0.78515625,1.2177605157945157,"(98, 166, 161)","(112, 134, 195)",,ambos toleráveis
870,False,True,True,False,0.0,1.5547660156053225,"(101, 157, 135)","(127, 125, 165)",,ambos toleráveis
703,False,True,True,False,0.0,1.975114495543945,"(111, 171, 160)","(95, 123, 203)",,ambos toleráveis
591,False,False,False,False,1.2383798265179236,26.547598071744762,"(109, 138, 198)","(91, 116, 168)",,nenhum correto
733,False,True,False,False,0.74609375,2.9074468301780687,"(109, 171, 141)","(99, 131, 171)",,ambos toleráveis
854,False,True,False,False,1.2734375,1.029961908617559,"(99, 151, 157)","(123, 119, 186)",,ambos toleráveis
989,False,True,False,True,0.9004562916672442,0.0,"(105, 140, 184)","(139, 122, 222)",,ambos toleráveis
945,False,False,False,False,38.112502954669964,3.598065513502099,"(78, 162, 250)","(109, 139, 220)",,nenhum correto
929,False,True,False,True,1.40625,0.0,"(122, 170, 145)","(126, 125, 178)",,ambos toleráveis
836,False,True,False,False,0.9004562916672442,0.5,"(100, 137, 171)","(126, 103, 208)",,ambos toleráveis
896,False,False,False,True,38.35355436522525,0.0,"(88, 148, 246)","(122, 102, 206)",,um correto
86,False,False,False,False,,,,,Nenhuma superfície de aorta encontrada!,erro
89,False,False,False,False,15.487828059258796,5.202635229388865,"(63, 162, 193)","(115, 133, 188)",,nenhum correto
78,False,True,False,False,0.85546875,0.5,"(102, 157, 179)","(106, 122, 208)",,ambos toleráveis
799,False,True,True,False,0.0,0.8819824637747907,"(100, 174, 208)","(119, 136, 238)",,ambos toleráveis
175,False,True,False,False,0.63671875,0.8095744354916121,"(99, 198, 170)","(129, 160, 191)",,ambos toleráveis
497,False,False,False,False,13.558739488016807,2.5265194994794715,"(100, 169, 195)","(115, 136, 191)",,nenhum correto
421,False,True,False,False,4.8480072017402165,1.2042912367083387,"(84, 161, 163)","(104, 133, 195)",,ambos toleráveis
750,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
13,False,True,False,False,1.390625,1.4024688749888534,"(113, 174, 174)","(129, 143, 201)",,ambos toleráveis
765,False,True,False,False,1.359375,0.5,"(101, 161, 172)","(125, 127, 208)",,ambos toleráveis
431,False,False,True,False,0.0,7.860742650946796,"(115, 161, 217)","(146, 106, 196)",,um correto
868,False,True,True,False,0.0,1.6498253932234768,"(95, 150, 191)","(111, 122, 219)",,ambos toleráveis
898,False,True,False,True,0.69140625,0.0,"(102, 169, 168)","(112, 129, 203)",,ambos toleráveis
890,False,True,False,False,0.63671875,3.0179819966380266,"(104, 138, 176)","(108, 95, 201)",,ambos toleráveis
956,False,True,True,False,0.0,0.63671875,"(100, 169, 170)","(117, 123, 203)",,ambos toleráveis
184,False,True,True,False,0.0,1.5589216838591509,"(90, 151, 162)","(111, 125, 191)",,ambos toleráveis
786,False,True,True,False,0.0,0.8095744354916121,"(102, 170, 173)","(114, 116, 187)",,ambos toleráveis
495,False,True,True,False,0.0,0.70703125,"(96, 170, 197)","(113, 140, 223)",,ambos toleráveis
796,False,False,False,False,0.703125,12.147058301935699,"(117, 169, 171)","(139, 141, 185)",,nenhum correto
693,False,True,False,False,1.5089909983190133,0.8095744354916121,"(94, 164, 146)","(118, 126, 176)",,ambos toleráveis
777,False,False,False,False,43.36517416174095,32.47664895045025,"(77, 145, 260)","(93, 117, 260)",,nenhum correto
912,False,True,False,True,0.9888446393155625,0.0,"(96, 140, 180)","(120, 108, 210)",,ambos toleráveis
464,False,True,True,False,0.0,0.8095744354916121,"(117, 177, 167)","(127, 133, 190)",,ambos toleráveis
631,False,False,True,False,0.0,26.84879718267189,"(94, 130, 151)","(88, 78, 196)",,um correto
636,False,False,False,False,55.70641124817134,77.7795585549565,"(56, 151, 244)","(29, 136, 262)",,nenhum correto
891,False,False,False,False,6.089462884979189,23.895759863991334,"(115, 150, 195)","(91, 122, 200)",,nenhum correto
474,False,True,True,False,0.0,1.6748157912350576,"(88, 180, 161)","(103, 140, 195)",,ambos toleráveis
101,False,False,False,False,11.720902146129394,20.149569659690084,"(98, 149, 152)","(101, 120, 162)",,nenhum correto
857,False,False,False,False,9.931025093081482,7.15127163762895,"(78, 150, 176)","(77, 131, 134)",,nenhum correto
923,False,True,True,False,0.0,1.0,"(97, 188, 188)","(117, 146, 216)",,ambos toleráveis
83,True,True,True,True,0.0,0.0,"(103, 169, 192)","(109, 121, 210)",,ambos corretos
770,False,True,False,True,1.46875,0.0,"(94, 162, 206)","(105, 125, 228)",,ambos toleráveis
187,False,False,False,False,18.32716090015462,0.8281342128025279,"(89, 165, 188)","(118, 117, 181)",,nenhum correto
795,False,False,False,False,38.26496085995983,8.509566365365659,"(73, 133, 244)","(129, 108, 205)",,nenhum correto
644,True,True,True,True,0.0,0.0,"(104, 174, 197)","(121, 128, 235)",,ambos corretos
730,False,True,False,False,0.66796875,1.426439274524594,"(89, 142, 186)","(108, 109, 213)",,ambos toleráveis
140,False,True,False,False,0.71484375,1.5145977511062962,"(94, 150, 149)","(96, 118, 187)",,ambos toleráveis
