IMG_ID,dice_artery,artery_voxels,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status
965,0.486545172547499,23917.0,False,True,False,False,1.546875,5.416547725056293,"(109, 154, 182)","(117, 129, 202)",,ambos toleráveis
23,,,False,False,False,False,55.035933113883154,38.354080313371746,"(44, 150, 250)","(72, 124, 250)",,nenhum correto
30,0.6816269738545172,26424.0,False,True,True,False,0.0,2.2790014603439817,"(96, 152, 167)","(121, 129, 218)",,ambos toleráveis
873,0.7937295366603829,29775.0,False,True,False,False,2.484375,1.2734135350505742,"(95, 152, 172)","(113, 126, 209)",,ambos toleráveis
539,0.6359148595982812,26422.0,False,True,True,False,0.0,1.4777814082688279,"(102, 162, 112)","(109, 128, 152)",,ambos toleráveis
493,0.36743689364505944,12755.0,False,True,False,False,1.5089909983190133,0.8095744354916121,"(101, 176, 194)","(121, 138, 229)",,ambos toleráveis
1,0.6980070563554878,25476.0,False,True,True,False,0.0,1.7583723066931283,"(100, 183, 130)","(112, 144, 166)",,ambos toleráveis
991,0.4443514105371635,9056.0,False,True,False,False,1.5234375,3.562846919785935,"(84, 174, 149)","(101, 140, 169)",,ambos toleráveis
820,0.7294667535560999,22552.0,False,True,True,False,0.0,1.2383798265179236,"(97, 167, 178)","(116, 136, 217)",,ambos toleráveis
994,0.3523408167956478,38518.0,False,True,False,False,2.1364580793921513,1.5515239484133012,"(87, 143, 141)","(100, 112, 185)",,ambos toleráveis
698,0.6118396634912779,14043.0,False,True,False,False,3.0762233378631763,1.167609424241739,"(94, 174, 155)","(97, 139, 171)",,ambos toleráveis
529,0.7889014402711099,30121.0,False,True,False,True,1.0496116283237815,0.0,"(86, 136, 178)","(111, 95, 222)",,ambos toleráveis
840,0.6722763507528786,23481.0,False,True,False,False,1.1427099950610828,2.114980976569293,"(99, 166, 151)","(113, 136, 179)",,ambos toleráveis
22,0.7053776007627366,31269.0,False,True,True,False,0.0,1.4557478010137093,"(96, 174, 196)","(109, 130, 223)",,ambos toleráveis
484,,,False,False,False,False,29.31948814788393,0.7109375,"(84, 160, 247)","(114, 133, 210)",,nenhum correto
96,0.6440719874251603,27640.0,False,True,True,False,0.0,0.63671875,"(95, 145, 197)","(116, 103, 215)",,ambos toleráveis
657,,,False,False,False,False,,,,,Nenhuma superfície de aorta encontrada!,erro
67,0.5164242965851545,16223.0,False,True,False,True,0.73828125,0.0,"(97, 177, 172)","(105, 141, 187)",,ambos toleráveis
525,0.6988279706773188,23414.0,False,True,False,False,0.9013878188659973,1.0606601717798212,"(112, 150, 196)","(125, 114, 224)",,ambos toleráveis
565,0.6785845986115342,34175.0,False,True,True,False,0.0,4.949089259355737,"(105, 138, 152)","(126, 99, 190)",,ambos toleráveis
775,0.4412477572476313,10563.0,False,True,True,False,0.0,0.8659637339268674,"(88, 161, 157)","(109, 122, 192)",,ambos toleráveis
408,0.6803128147402098,38135.0,False,True,False,False,0.6640625,0.8312514685137404,"(87, 159, 202)","(104, 121, 234)",,ambos toleráveis
862,0.6569311314452609,30950.0,False,True,False,True,0.796875,0.0,"(85, 127, 193)","(98, 85, 225)",,ambos toleráveis
940,0.6679389312977099,21153.0,True,True,True,True,0.0,0.0,"(91, 144, 162)","(104, 103, 178)",,ambos corretos
932,0.29125427161118844,9315.0,False,True,True,False,0.0,2.098907040962406,"(92, 156, 159)","(112, 117, 176)",,ambos toleráveis
805,0.6494087567913072,20677.0,False,True,True,False,0.0,1.0785919505091464,"(103, 160, 188)","(112, 123, 205)",,ambos toleráveis
610,,,False,False,False,False,15.060338541914332,3.625187309950558,"(76, 134, 175)","(118, 115, 178)",,nenhum correto
52,0.683696951317409,28031.0,False,True,True,False,0.0,0.7265625,"(96, 152, 162)","(117, 116, 197)",,ambos toleráveis
79,0.5154884580449149,19161.0,False,True,True,False,0.0,2.129221593617386,"(95, 151, 114)","(112, 112, 166)",,ambos toleráveis
555,0.0,0.0,False,True,True,False,0.0,0.5,"(83, 176, 178)","(120, 143, 228)",,ambos toleráveis
558,0.7412657572374064,30252.0,False,True,True,False,0.0,0.74609375,"(95, 162, 174)","(122, 133, 214)",,ambos toleráveis
685,0.20565920398009951,4257.0,False,True,True,False,0.0,1.739843048383334,"(93, 171, 163)","(118, 129, 203)",,ambos toleráveis
14,0.7142786828764089,41856.0,False,True,True,False,0.0,0.63671875,"(104, 138, 210)","(122, 95, 248)",,ambos toleráveis
593,,,False,False,False,False,43.01331797328926,49.50524643346881,"(105, 120, 271)","(82, 106, 271)",,nenhum correto
612,0.695751749131726,40624.0,False,True,False,False,1.390625,1.7128449698162995,"(88, 160, 157)","(108, 132, 196)",,ambos toleráveis
75,,,False,False,False,False,5.5594268196011,45.775319581762616,"(114, 121, 198)","(58, 105, 225)",,nenhum correto
513,0.48116303669749655,10235.0,False,True,True,False,0.0,2.2565179301182856,"(97, 155, 163)","(122, 116, 208)",,ambos toleráveis
454,0.679806466131573,24663.0,False,True,False,False,0.72265625,0.8787673501354397,"(97, 175, 177)","(103, 137, 211)",,ambos toleráveis
999,0.4411588291746641,12742.0,True,True,True,True,0.0,0.0,"(102, 151, 146)","(122, 112, 167)",,ambos corretos
884,0.7686790197250448,19393.0,True,True,True,True,0.0,0.0,"(108, 158, 149)","(128, 123, 182)",,ambos corretos
195,0.7056144688048923,25315.0,False,True,False,False,1.2734375,1.739843048383334,"(99, 158, 149)","(102, 129, 161)",,ambos toleráveis
151,0.6134282091024377,24897.0,False,True,False,True,0.82421875,0.0,"(94, 176, 129)","(96, 140, 176)",,ambos toleráveis
818,0.0,0.0,True,True,True,True,0.0,0.0,"(81, 145, 185)","(92, 100, 205)",,ambos corretos
674,0.6355234657039711,31400.0,False,True,True,False,0.0,0.8095744354916121,"(84, 137, 195)","(106, 105, 221)",,ambos toleráveis
189,0.32792623228245704,83359.0,False,True,False,True,1.2734375,0.0,"(106, 139, 173)","(125, 108, 211)",,ambos toleráveis
708,0.6927849204044457,45543.0,False,True,False,False,1.2734375,0.8095744354916121,"(89, 143, 139)","(112, 115, 173)",,ambos toleráveis
925,,,False,False,False,False,11.06128198847293,1.1576348337032387,"(121, 145, 181)","(110, 118, 206)",,nenhum correto
803,0.6531990544862245,29215.0,False,True,False,False,2.287128555908041,1.6554390703450852,"(94, 206, 198)","(108, 173, 226)",,ambos toleráveis
942,0.597673737500523,27395.0,False,True,True,False,0.0,1.658151362928853,"(96, 141, 181)","(110, 108, 216)",,ambos toleráveis
44,0.2930771922388854,158878.0,False,True,False,True,0.58984375,0.0,"(97, 131, 150)","(110, 91, 177)",,ambos toleráveis
552,0.5597194827964058,17034.0,False,True,False,False,1.1048543456039805,1.2689962815154345,"(85, 175, 187)","(103, 144, 233)",,ambos toleráveis
665,0.6946414243271962,26114.0,False,True,False,False,0.5,0.8095744354916121,"(101, 179, 140)","(113, 149, 184)",,ambos toleráveis
735,,,False,False,False,False,1.7375569066670162,34.225949941733724,"(103, 166, 172)","(101, 130, 142)",,nenhum correto
972,0.6367566528965318,28999.0,False,True,True,False,0.0,1.5089909983190133,"(86, 152, 169)","(113, 114, 200)",,ambos toleráveis
412,0.7402087573032232,40792.0,False,True,False,False,0.6875,1.0933034802834938,"(104, 182, 201)","(131, 150, 230)",,ambos toleráveis
3,0.7485837316190506,37003.0,False,True,False,True,0.72265625,0.0,"(102, 166, 152)","(130, 144, 197)",,ambos toleráveis
85,0.5806331272649755,45375.0,True,True,True,True,0.0,0.0,"(107, 168, 198)","(118, 134, 216)",,ambos corretos
906,0.71837114168836,24067.0,True,True,True,True,0.0,0.0,"(95, 157, 124)","(119, 109, 173)",,ambos corretos
445,0.720261620789759,30918.0,False,True,False,False,2.2234764798058917,0.8627773557674077,"(107, 162, 187)","(118, 126, 209)",,ambos toleráveis
766,0.0,0.0,False,True,True,False,0.0,1.5219744577357401,"(94, 161, 170)","(118, 111, 213)",,ambos toleráveis
143,0.6747187019810651,29821.0,False,True,False,False,0.5,1.663310422771408,"(112, 159, 142)","(113, 123, 183)",,ambos toleráveis
717,0.7150618209067067,31748.0,False,True,False,False,0.7421875,0.8948979188467532,"(97, 155, 168)","(109, 118, 214)",,ambos toleráveis
99,0.39321602527535215,13999.0,False,True,False,False,0.7890625,0.9341411183040013,"(100, 130, 193)","(109, 97, 214)",,ambos toleráveis
715,0.72102593263202,36295.0,False,True,False,False,0.7265625,1.6998427374410994,"(95, 177, 133)","(106, 145, 176)",,ambos toleráveis
568,0.6912906932209881,35861.0,False,True,False,False,0.68359375,0.68359375,"(90, 120, 142)","(92, 82, 166)",,ambos toleráveis
597,,,False,False,False,False,0.63671875,20.503395729736948,"(87, 141, 179)","(93, 113, 154)",,nenhum correto
944,0.7016055539906881,31935.0,False,True,False,False,0.75,1.6770509831248424,"(88, 162, 172)","(95, 125, 202)",,ambos toleráveis
406,0.62964583429282,41337.0,False,True,True,False,0.0,1.1080675614343762,"(103, 168, 160)","(128, 134, 195)",,ambos toleráveis
611,0.7398274692255501,26072.0,False,True,True,False,0.0,0.8095744354916121,"(85, 163, 134)","(115, 129, 160)",,ambos toleráveis
405,0.6795434296568998,30322.0,False,True,True,False,0.0,0.7421875,"(97, 149, 188)","(109, 109, 230)",,ambos toleráveis
638,0.4882309549356223,73532.0,False,True,False,False,0.625,0.8838834764831844,"(105, 136, 157)","(124, 102, 178)",,ambos toleráveis
515,,,False,False,False,False,1.75,26.707910813090567,"(95, 120, 202)","(61, 104, 217)",,nenhum correto
567,0.7445506642691746,41070.0,False,True,True,False,0.0,2.108390974179125,"(101, 171, 191)","(114, 132, 242)",,ambos toleráveis
115,0.7671140600528789,31730.0,False,True,False,False,0.8095744354916121,0.8095744354916121,"(82, 148, 158)","(112, 112, 188)",,ambos toleráveis
433,0.6093335543766578,21783.0,False,True,True,False,0.0,0.63671875,"(106, 141, 185)","(131, 110, 206)",,ambos toleráveis
867,,,False,False,False,False,13.739156990676435,1.9003053118697302,"(117, 151, 178)","(111, 129, 213)",,nenhum correto
56,0.6667047646260447,36265.0,False,True,False,False,1.5372967345311055,2.3930237148845808,"(102, 169, 146)","(110, 130, 184)",,ambos toleráveis
63,0.6752858129363922,29100.0,False,True,True,False,0.0,1.739843048383334,"(96, 132, 147)","(116, 106, 181)",,ambos toleráveis
95,0.7441918919889403,32063.0,False,True,True,False,0.0,0.68359375,"(96, 171, 190)","(116, 128, 222)",,ambos toleráveis
109,0.4729627693558692,12022.0,False,True,False,False,2.093516778055528,2.093516778055528,"(101, 154, 187)","(125, 125, 221)",,ambos toleráveis
645,,,False,False,True,False,0.0,22.686710396469586,"(92, 153, 168)","(99, 125, 133)",,um correto
646,0.6133383056746846,22195.0,False,True,False,False,0.74609375,1.0551359000518015,"(95, 174, 169)","(113, 144, 207)",,ambos toleráveis
553,,,False,False,False,False,15.806690219286153,1.1080675614343762,"(82, 163, 216)","(123, 122, 184)",,nenhum correto
598,0.3725905936777178,8394.0,False,True,False,False,1.515625,0.5,"(96, 162, 182)","(117, 130, 208)",,ambos toleráveis
120,,,False,False,False,False,60.8235232172759,54.840748727084915,"(27, 154, 263)","(43, 133, 268)",,nenhum correto
816,,,False,False,True,False,0.0,9.799369822890718,"(113, 173, 168)","(149, 139, 169)",,um correto
430,0.5798174672772743,35742.0,False,True,False,False,1.2734375,0.5,"(88, 149, 130)","(100, 113, 162)",,ambos toleráveis
132,,,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
436,,,False,False,False,False,26.810715266941312,38.81197475993234,"(56, 130, 201)","(46, 111, 199)",,nenhum correto
5,0.7410536348669959,23819.0,False,True,False,False,1.390625,1.4777814082688279,"(105, 160, 145)","(119, 126, 177)",,ambos toleráveis
547,0.6439806016121633,33794.0,False,True,False,False,1.5372967345311055,0.5,"(87, 191, 233)","(116, 150, 252)",,ambos toleráveis
880,0.33418527270096926,4749.0,False,True,False,False,1.6770509831248424,1.1726039399558574,"(100, 149, 141)","(115, 112, 165)",,ambos toleráveis
653,0.4913639070875521,22054.0,False,True,True,False,0.0,0.6953125,"(105, 137, 162)","(121, 99, 180)",,ambos toleráveis
772,0.6619185737498292,38858.0,False,True,True,False,0.0,1.4237464075486943,"(97, 164, 120)","(122, 131, 154)",,ambos toleráveis
523,0.0,0.0,True,True,True,True,0.0,0.0,"(99, 178, 161)","(125, 142, 185)",,ambos corretos
829,0.7170775609912893,33413.0,False,True,False,False,1.5078125,1.1776031876562347,"(98, 180, 156)","(110, 142, 190)",,ambos toleráveis
417,0.6967405807230447,34070.0,False,True,False,False,0.69921875,1.7191938347394833,"(89, 194, 183)","(119, 174, 230)",,ambos toleráveis
31,0.6438766214047112,21249.0,False,True,False,False,1.3828125,0.69140625,"(90, 181, 174)","(109, 142, 216)",,ambos toleráveis
683,,,False,False,False,False,0.8095744354916121,23.286338710854494,"(79, 163, 163)","(141, 80, 129)",,nenhum correto
793,0.7026966102172504,20567.0,False,True,False,False,0.961223280675463,2.87326926505875,"(97, 148, 141)","(109, 116, 181)",,ambos toleráveis
586,0.6723521216913287,27868.0,True,True,True,True,0.0,0.0,"(92, 178, 147)","(121, 142, 172)",,ambos corretos
666,0.7015621575932129,17160.0,False,True,False,False,1.167609424241739,0.74609375,"(90, 154, 169)","(113, 129, 213)",,ambos toleráveis
537,0.42089785139839153,10156.0,False,True,True,False,0.0,0.765625,"(96, 153, 214)","(113, 114, 230)",,ambos toleráveis
20,0.5090338298533331,21414.0,False,True,True,False,0.0,0.5,"(106, 154, 157)","(113, 119, 209)",,ambos toleráveis
728,,,False,False,False,False,1.9745118129335317,20.466475079330383,"(96, 144, 231)","(97, 118, 185)",,nenhum correto
434,0.4152714043573525,28425.0,False,True,False,False,0.71484375,0.8723540490615392,"(95, 131, 146)","(113, 97, 183)",,ambos toleráveis
601,0.3874912033779029,15048.0,False,True,True,False,0.0,6.959386445110145,"(88, 167, 217)","(125, 127, 196)",,ambos toleráveis
712,0.062050650948895655,1622.0,False,True,True,False,0.0,6.580075516194942,"(93, 151, 152)","(116, 115, 163)",,ambos toleráveis
15,0.4673955656226859,14701.0,False,True,False,False,1.8854728676303758,1.5145977511062962,"(86, 136, 154)","(96, 101, 184)",,ambos toleráveis
776,0.5681265827087476,29842.0,False,True,False,False,1.2734375,1.1855002178833889,"(97, 141, 146)","(117, 113, 171)",,ambos toleráveis
479,,,False,False,False,False,13.166624495684212,1.1855002178833889,"(80, 151, 194)","(119, 113, 187)",,nenhum correto
530,0.7065425555605042,22286.0,False,True,False,False,0.63671875,0.63671875,"(98, 187, 222)","(124, 154, 250)",,ambos toleráveis
113,0.7015180427786164,33702.0,False,True,False,False,0.765625,1.2594370332116647,"(96, 175, 159)","(112, 145, 209)",,ambos toleráveis
32,,,False,False,False,True,14.368067388261819,0.0,"(130, 166, 173)","(137, 135, 210)",,um correto
569,0.5236795724600602,12254.0,False,True,True,False,0.0,0.78515625,"(86, 169, 163)","(105, 132, 204)",,ambos toleráveis
508,0.4123901600150997,68637.0,False,True,False,False,2.203125,0.734375,"(104, 150, 165)","(116, 113, 186)",,ambos toleráveis
763,0.6246713526855181,47599.0,False,True,False,False,0.9833203675875426,1.4777814082688279,"(100, 193, 174)","(112, 155, 198)",,ambos toleráveis
701,,,False,False,False,False,17.951147118257598,1.2734375,"(69, 140, 200)","(103, 109, 199)",,nenhum correto
817,0.5815487485316707,42537.0,False,True,False,True,1.213530489934225,0.0,"(111, 176, 172)","(121, 156, 222)",,ambos toleráveis
70,,,False,False,False,False,67.60487695290469,64.96136100846614,"(13, 104, 268)","(32, 87, 260)",,nenhum correto
970,0.5989980835826917,12930.0,False,True,False,False,1.1377451873456221,0.8787673501354397,"(107, 142, 132)","(120, 116, 156)",,ambos toleráveis
45,0.572694101348319,23880.0,False,True,False,False,6.076390035962193,1.237942333351245,"(85, 164, 147)","(111, 135, 185)",,ambos toleráveis
21,0.6854471955533098,25655.0,False,True,False,True,0.69140625,0.0,"(117, 175, 199)","(118, 123, 225)",,ambos toleráveis
743,0.769297456974056,33277.0,False,True,True,False,0.0,0.8095744354916121,"(85, 155, 162)","(120, 131, 202)",,ambos toleráveis
917,,,False,False,False,True,17.782257856020642,0.0,"(106, 168, 183)","(99, 139, 201)",,um correto
760,0.722115013508298,37295.0,False,True,True,False,0.0,1.0541954870895625,"(88, 165, 197)","(107, 127, 225)",,ambos toleráveis
183,0.6117926034018879,18385.0,False,True,False,True,1.53125,0.0,"(105, 142, 161)","(118, 108, 194)",,ambos toleráveis
440,,,False,False,False,False,14.900090446453673,2.165965431395432,"(103, 150, 164)","(106, 132, 198)",,nenhum correto
55,,,False,False,False,False,2.6478267179188673,8.608708572210467,"(104, 141, 177)","(127, 114, 189)",,nenhum correto
833,0.6077964290484884,57970.0,False,True,True,False,0.0,1.029961908617559,"(101, 149, 133)","(112, 107, 156)",,ambos toleráveis
801,0.6285426907415519,31861.0,False,True,False,True,0.7109375,0.0,"(99, 146, 153)","(112, 102, 176)",,ambos toleráveis
81,0.6491783041431989,23106.0,False,True,False,True,1.0982191061341653,0.0,"(107, 178, 205)","(124, 145, 237)",,ambos toleráveis
937,0.689480116574222,29162.0,False,True,False,False,1.390625,2.206280984201695,"(106, 170, 210)","(115, 129, 227)",,ambos toleráveis
781,0.6878289078457287,22098.0,False,True,True,False,0.0,1.4024688749888534,"(106, 166, 169)","(127, 135, 196)",,ambos toleráveis
916,0.7076912176285117,31003.0,False,True,False,False,2.109375,2.2790014603439817,"(95, 160, 208)","(106, 132, 227)",,ambos toleráveis
767,,,False,False,False,False,26.169105788664623,1.6191488709832242,"(66, 116, 175)","(111, 98, 166)",,nenhum correto
102,0.7448848005502063,25374.0,False,True,False,False,1.71875,0.9942461418708146,"(104, 160, 168)","(108, 127, 218)",,ambos toleráveis
986,0.6598992983236609,22708.0,False,True,False,False,1.6796875,0.83984375,"(100, 154, 158)","(106, 126, 201)",,ambos toleráveis
139,,,False,False,False,False,12.744302112243142,2.3852574546576726,"(71, 157, 194)","(100, 133, 210)",,nenhum correto
931,,,False,False,False,False,0.75,10.920164833920778,"(96, 154, 163)","(129, 123, 166)",,nenhum correto
42,0.751674724762626,28308.0,False,True,False,False,0.961223280675463,1.986403982388779,"(98, 174, 218)","(114, 136, 244)",,ambos toleráveis
823,0.6993237730923331,28087.0,False,True,True,False,0.0,0.5,"(90, 160, 172)","(114, 123, 201)",,ambos toleráveis
432,0.4637202786466829,16313.0,False,True,False,False,1.4609375,1.5441302985519876,"(99, 148, 111)","(106, 115, 140)",,ambos toleráveis
112,0.4429594097292151,79255.0,False,True,True,False,0.0,0.6171875,"(100, 158, 195)","(111, 112, 225)",,ambos toleráveis
739,,,False,False,True,False,0.0,9.603517015265814,"(103, 168, 184)","(137, 133, 185)",,um correto
141,0.701930706162391,29993.0,False,True,True,False,0.0,0.5,"(101, 174, 208)","(117, 133, 243)",,ambos toleráveis
976,0.6150918757578584,26293.0,False,True,True,False,0.0,1.2113217636280884,"(97, 177, 199)","(120, 147, 224)",,ambos toleráveis
960,,,False,False,False,False,13.779797259031064,0.8125,"(109, 141, 184)","(111, 116, 212)",,nenhum correto
710,0.6960873521383075,23437.0,False,True,True,False,0.0,1.1855002178833889,"(103, 135, 169)","(124, 105, 203)",,ambos toleráveis
533,0.7000068601221102,34962.0,False,True,True,False,0.0,1.0,"(98, 183, 127)","(109, 155, 169)",,ambos toleráveis
761,0.6801331021230725,32708.0,False,True,False,False,1.3515625,2.1571839010182927,"(100, 174, 178)","(121, 134, 199)",,ambos toleráveis
481,,,False,False,False,True,9.029665903731312,0.0,"(105, 170, 176)","(115, 148, 210)",,um correto
121,0.7193174156650315,23668.0,False,True,False,False,1.021990269683682,1.1377451873456221,"(93, 153, 195)","(116, 122, 220)",,ambos toleráveis
846,0.7188197996973845,29487.0,False,True,True,False,0.0,1.2025731790525525,"(101, 167, 197)","(129, 145, 229)",,ambos toleráveis
672,0.6728410424147616,26612.0,False,True,False,False,0.63671875,1.3680800657879093,"(86, 146, 199)","(110, 108, 222)",,ambos toleráveis
606,,,False,False,False,False,1.3671875,18.650462110587945,"(83, 159, 157)","(88, 122, 140)",,nenhum correto
485,0.6659506882468613,29429.0,False,True,True,False,0.0,2.464617783818112,"(103, 161, 182)","(119, 129, 211)",,ambos toleráveis
131,0.5733017157204631,30486.0,False,True,False,True,1.212725494495766,0.0,"(103, 159, 178)","(116, 113, 215)",,ambos toleráveis
980,0.7519800747198008,27668.0,False,True,True,False,0.0,1.8854728676303758,"(92, 184, 127)","(108, 162, 169)",,ambos toleráveis
615,0.7197684142811194,38646.0,False,True,False,True,0.9556990089474431,0.0,"(94, 163, 167)","(123, 127, 202)",,ambos toleráveis
700,0.5279910905064684,52963.0,True,True,True,True,0.0,0.0,"(111, 150, 173)","(121, 104, 177)",,ambos corretos
973,0.7625089405106198,32003.0,False,True,True,False,0.0,0.8723540490615392,"(92, 168, 170)","(108, 146, 190)",,ambos toleráveis
893,,,False,False,False,False,18.062231358837042,1.2480575728219132,"(113, 153, 206)","(116, 125, 238)",,nenhum correto
903,0.7949714367579377,30454.0,True,True,True,True,0.0,0.0,"(92, 176, 131)","(119, 142, 170)",,ambos corretos
453,0.6891889968834939,40312.0,False,True,False,True,2.05078125,0.0,"(105, 180, 148)","(116, 139, 169)",,ambos toleráveis
895,0.731321934668352,32738.0,False,True,False,True,1.2734375,0.0,"(93, 150, 123)","(106, 113, 149)",,ambos toleráveis
902,0.5527881511488069,28354.0,False,True,False,False,2.15625,0.71875,"(101, 162, 201)","(98, 127, 219)",,ambos toleráveis
731,0.6842232132095938,45884.0,False,True,False,True,1.4296875,0.0,"(102, 150, 189)","(114, 106, 216)",,ambos toleráveis
975,0.7077206403173254,34963.0,False,True,False,False,1.9096289532937576,2.7916599861938103,"(87, 127, 172)","(98, 95, 215)",,ambos toleráveis
881,0.6896714445820799,25300.0,True,True,True,True,0.0,0.0,"(106, 167, 186)","(123, 132, 227)",,ambos corretos
974,,,False,False,False,False,17.327864786848064,0.8916609243998318,"(122, 163, 177)","(111, 135, 200)",,nenhum correto
424,0.6230654645237161,28107.0,False,True,False,True,0.5,0.0,"(96, 143, 156)","(107, 109, 208)",,ambos toleráveis
955,0.7187541886507366,46219.0,False,True,True,False,0.0,0.63671875,"(90, 167, 209)","(114, 123, 235)",,ambos toleráveis
415,0.6258296619788761,22681.0,False,True,False,True,0.734375,0.0,"(95, 149, 180)","(114, 107, 205)",,ambos toleráveis
780,0.614060343420252,36513.0,False,True,False,False,3.015625,1.809281220583536,"(93, 137, 141)","(104, 110, 179)",,ambos toleráveis
794,0.7567858173139965,39211.0,False,True,False,False,0.9177027540149166,1.9901989155943214,"(96, 170, 162)","(107, 135, 197)",,ambos toleráveis
887,0.5512386130779687,16594.0,False,True,False,True,0.7890625,0.0,"(106, 164, 190)","(128, 128, 208)",,ambos toleráveis
199,,,False,False,False,False,17.803834326448694,1.3680800657879093,"(117, 146, 141)","(133, 129, 188)",,nenhum correto
482,0.5547337278106509,10278.0,False,True,True,False,0.0,0.71484375,"(112, 159, 187)","(123, 125, 208)",,ambos toleráveis
992,0.7327275703994761,25500.0,False,True,False,False,0.63671875,1.5089909983190133,"(99, 158, 193)","(119, 118, 221)",,ambos toleráveis
191,0.7135064605570758,30857.0,False,True,True,False,0.0,1.7128449698162995,"(95, 165, 220)","(129, 137, 251)",,ambos toleráveis
658,0.6089027682210343,20658.0,False,True,True,False,0.0,1.5089909983190133,"(106, 190, 153)","(122, 150, 188)",,ambos toleráveis
656,0.7175358516335406,28906.0,False,True,True,False,0.0,1.2860108290908994,"(89, 159, 183)","(106, 124, 224)",,ambos toleráveis
25,0.7590651532431797,28959.0,False,True,False,False,1.2734135350505742,1.918060238398419,"(100, 159, 179)","(114, 135, 218)",,ambos toleráveis
146,0.7494939759036144,16704.0,False,True,True,False,0.0,1.2247012649934523,"(107, 209, 146)","(122, 174, 181)",,ambos toleráveis
414,,,False,False,False,False,33.95600647862705,2.028077450328574,"(55, 154, 218)","(104, 139, 210)",,nenhum correto
641,,,False,False,False,False,51.96445790984698,8.897089587331354,"(64, 194, 247)","(102, 159, 213)",,nenhum correto
957,0.6202274573517466,40047.0,False,True,False,False,1.3671875,1.0883936925938724,"(101, 161, 136)","(111, 116, 178)",,ambos toleráveis
465,0.6789559371881729,30640.0,False,True,True,False,0.0,1.922446561350926,"(103, 161, 188)","(117, 128, 233)",,ambos toleráveis
889,0.6772364723273607,35507.0,False,True,False,False,1.44995032916002,0.9170291068513038,"(97, 146, 208)","(115, 113, 236)",,ambos toleráveis
835,,,False,False,False,False,2.0390625,35.40059617397222,"(103, 157, 180)","(61, 119, 229)",,nenhum correto
105,,,False,False,False,False,27.546206409391985,8.125752106115412,"(118, 185, 232)","(121, 153, 226)",,nenhum correto
865,0.2936052687486722,8032.0,False,True,False,False,2.0077973005261263,2.2308210371968435,"(94, 149, 180)","(102, 110, 226)",,ambos toleráveis
130,0.4970844377129875,14762.0,False,True,False,False,1.7731320290330363,1.2278431809287067,"(90, 158, 165)","(111, 121, 207)",,ambos toleráveis
686,,,False,False,False,False,25.273403086336693,0.8095744354916121,"(28, 151, 139)","(111, 134, 179)",,nenhum correto
506,0.771846869998091,34693.0,False,True,False,False,1.4765625,1.2430041046197564,"(106, 159, 140)","(114, 133, 179)",,ambos toleráveis
551,0.6658800233280439,41181.0,False,True,True,False,0.0,0.8691559865215507,"(99, 182, 159)","(121, 142, 201)",,ambos toleráveis
824,0.6927174998810827,21803.0,True,True,True,True,0.0,0.0,"(94, 169, 178)","(126, 128, 207)",,ambos corretos
80,0.6558328811720022,18092.0,False,True,False,False,0.63671875,0.63671875,"(84, 161, 156)","(119, 131, 183)",,ambos toleráveis
807,0.5622231596709555,13799.0,True,True,True,True,0.0,0.0,"(89, 175, 227)","(115, 128, 249)",,ambos corretos
514,0.622871779418412,8007.0,False,True,False,False,1.5,0.9013878188659973,"(83, 183, 131)","(97, 156, 166)",,ambos toleráveis
546,0.7547938118522721,33388.0,False,True,False,False,3.2849170357317434,2.059923817235118,"(101, 159, 170)","(117, 126, 207)",,ambos toleráveis
651,0.5667063728409768,17431.0,False,True,False,False,1.375,3.0058536641027622,"(110, 170, 155)","(124, 150, 186)",,ambos toleráveis
413,0.6061219161989296,34672.0,False,True,False,False,1.624643139902191,3.4281299851832485,"(92, 161, 154)","(113, 130, 191)",,ambos toleráveis
851,0.4792141564637041,13289.0,False,True,True,False,0.0,2.580656900686819,"(93, 145, 158)","(119, 110, 200)",,ambos toleráveis
92,0.6275960893145417,30556.0,False,True,False,False,1.4237464075486943,0.63671875,"(103, 144, 219)","(125, 104, 227)",,ambos toleráveis
774,0.7607981178498949,29404.0,False,True,True,False,0.0,2.193358505398314,"(98, 195, 163)","(110, 155, 214)",,ambos toleráveis
718,0.5818188191170542,28327.0,False,True,False,True,0.69921875,0.0,"(84, 154, 164)","(114, 117, 202)",,ambos toleráveis
410,0.45784185233726515,10880.0,True,True,True,True,0.0,0.0,"(87, 151, 149)","(113, 118, 184)",,ambos corretos
41,0.5180715888350248,56635.0,False,True,False,False,1.2734375,1.029961908617559,"(96, 155, 132)","(114, 121, 163)",,ambos toleráveis
808,,,False,False,False,False,12.84964128876756,2.90208875478077,"(97, 171, 163)","(116, 138, 184)",,nenhum correto
947,0.7121897101650256,33571.0,False,True,True,False,0.0,1.0,"(82, 146, 141)","(91, 108, 182)",,ambos toleráveis
82,0.6448079342757753,12515.0,False,True,False,False,0.7109375,1.7383119730431014,"(106, 145, 170)","(119, 121, 208)",,ambos toleráveis
592,,,False,False,False,False,10.429497306318268,1.4484130593946605,"(86, 149, 167)","(119, 125, 174)",,nenhum correto
