IMG_ID,dice_artery,artery_voxels,ostia_found,ostia_status,segmentation_attempted,proceeded_with_bad_ostia,skip_reason,ostia_error,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
794,0.6651572882728661,285176.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.6309077477584505,"(192, 349, 167)","(216, 270, 199)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
411,0.6442700255116991,159681.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,1.2926471229506744,"(187, 329, 147)","(217, 262, 171)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
850,0.15866471449487554,16475.0,True,found_but_wrong,True,True,,,False,False,False,False,1.0688145311292905,9.877609873792732,"(252, 369, 135)","(256, 254, 175)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
280,0.40356519883122716,56800.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(223, 299, 182)","(248, 215, 204)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
713,0.6363836968278487,163841.0,True,both_tolerable,True,False,,,False,True,False,True,0.9279728311968262,0.0,"(172, 296, 193)","(228, 234, 235)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
433,0.5964133232752922,150804.0,True,both_tolerable,True,False,,,False,True,False,True,0.955078125,0.0,"(208, 279, 184)","(266, 220, 206)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
802,0.6603302679719173,165053.0,True,both_tolerable,True,False,,,False,True,False,True,1.863309911991293,0.0,"(174, 298, 149)","(237, 238, 191)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
681,0.2855482060533173,251814.0,True,found_but_wrong,True,True,,,False,False,False,True,19.94978026075457,0.0,"(145, 314, 175)","(259, 219, 171)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
886,0.24846050575117953,398590.0,True,found_but_wrong,True,True,,,False,False,False,False,0.4502281458336221,35.45080607241649,"(171, 337, 160)","(89, 262, 205)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
656,0.6379325906441797,202466.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.5,"(180, 322, 183)","(215, 249, 225)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
730,0.47813443831366637,105335.0,True,found_but_wrong,True,True,,,False,False,False,False,1.9474468242549734,15.030000567306132,"(185, 281, 185)","(184, 194, 203)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
847,0.5835645106341558,163522.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(185, 317, 195)","(245, 260, 224)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
792,0.0,,False,not_found,False,False,ostia_not_found,"Segundo óstio não encontrado! Tentou 2000 candidatos. Restrições: dist>=89.0, z_diff<=40.0mm, x_sep>=35.6. Tente aumentar 'top_n' ou relaxar os fatores.",False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"(1, 1, 1)",99.7
410,0.6859215601226394,149863.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(174, 306, 149)","(230, 238, 186)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
534,0.5134079068342017,186512.0,True,both_tolerable,True,False,,,False,True,False,False,0.7599137267284441,7.918569985189975,"(182, 318, 235)","(258, 244, 221)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
677,0.671684732601719,242179.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(183, 349, 118)","(207, 239, 196)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
208,0.5898461880869552,99889.0,True,both_tolerable,True,False,,,False,True,False,False,0.416015625,6.374386327789382,"(164, 317, 141)","(251, 210, 186)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
729,0.4458634145406084,48055.0,True,both_tolerable,True,False,,,False,True,False,True,4.6395463813825595,0.0,"(189, 324, 177)","(229, 242, 183)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
751,0.22435367048969565,44686.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,5.118115522958393,"(192, 368, 163)","(270, 253, 167)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
832,0.6562177243414704,235091.0,True,both_tolerable,True,False,,,False,True,False,True,0.703125,0.0,"(182, 318, 192)","(214, 251, 228)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
808,0.0,1396.0,True,found_but_wrong,True,True,,,False,False,False,False,7.288170664894244,17.59957892174288,"(198, 340, 151)","(241, 260, 150)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
242,0.5714232874685604,112801.0,True,both_tolerable,True,False,,,False,True,False,False,3.4840947196689416,0.5,"(211, 348, 154)","(239, 287, 189)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
445,0.6454130919288926,176880.0,True,both_tolerable,True,False,,,False,True,False,True,0.3515625,0.0,"(210, 329, 182)","(239, 251, 212)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
6,0.5200891503426527,70198.0,True,both_tolerable,True,False,,,False,True,False,True,0.353515625,0.0,"(162, 294, 142)","(217, 241, 191)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
150,0.5722978049696774,179002.0,True,both_tolerable,True,False,,,False,True,False,True,1.5344205457216782,0.0,"(212, 296, 154)","(267, 247, 201)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
728,0.2830328867235079,48586.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,21.394111611076475,"(190, 296, 230)","(193, 233, 183)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
213,0.7054978540480612,180139.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(171, 347, 211)","(218, 239, 233)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
68,0.41144814669938246,71366.0,True,both_tolerable,True,False,,,False,True,False,False,2.098918854473897,0.63671875,"(199, 340, 150)","(232, 262, 168)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
898,0.6532685824025132,194479.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(206, 340, 170)","(223, 247, 200)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
720,0.5207794380234734,105687.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(193, 340, 186)","(236, 244, 203)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
127,0.6539895002604897,127897.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.423828125,"(176, 350, 209)","(211, 261, 232)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
639,0.48554105941557424,214459.0,True,found_but_wrong,True,True,,,False,False,False,False,1.2520323444125068,21.277424607141665,"(205, 337, 167)","(179, 251, 188)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
340,0.6495889306675943,238399.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(150, 314, 172)","(215, 270, 224)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
680,0.6380524844531046,175550.0,True,both_tolerable,True,False,,,False,True,False,False,1.3126293300306224,2.3581499367655945,"(189, 305, 164)","(211, 219, 179)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
692,0.6531238444411226,235317.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(198, 392, 140)","(234, 286, 182)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
341,0.4804074231362953,133142.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.318359375,"(156, 331, 165)","(213, 252, 197)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
511,0.7073729752002266,240251.0,True,both_tolerable,True,False,,,False,True,False,True,0.7369469589546456,0.0,"(216, 309, 207)","(231, 210, 225)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
263,0.10431144842721288,8038.0,True,both_tolerable,True,False,,,False,True,False,True,0.7574701223996396,0.0,"(201, 335, 159)","(251, 259, 207)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
170,0.3268833227577333,666792.0,True,found_but_wrong,True,True,,,False,False,False,True,27.108118455771848,0.0,"(99, 248, 210)","(203, 176, 199)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
897,0.5499423140104369,135229.0,True,both_tolerable,True,False,,,False,True,False,False,0.7118732037743472,1.967649121771016,"(166, 307, 176)","(200, 208, 202)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
615,0.7133073946283809,223776.0,True,both_tolerable,True,False,,,False,True,False,True,1.4335485134211647,0.0,"(195, 330, 168)","(249, 250, 202)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
938,0.5737329951137176,91867.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,8.242573487703662,"(174, 384, 209)","(238, 263, 241)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
243,0.5591758049171298,212165.0,True,both_tolerable,True,False,,,False,True,False,True,1.5809699372166481,0.0,"(176, 335, 169)","(230, 259, 198)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
475,0.42011041105572955,82651.0,True,both_tolerable,True,False,,,False,True,False,True,7.540632173461284,0.0,"(175, 336, 195)","(235, 285, 212)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
527,0.6791857789213038,182063.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(179, 315, 150)","(204, 225, 197)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
177,0.4715597971684566,91754.0,True,both_tolerable,True,False,,,False,True,False,True,1.8441234145828989,0.0,"(184, 299, 128)","(199, 238, 183)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
65,0.6236657576938059,130581.0,True,both_tolerable,True,False,,,False,True,False,True,1.417317558806071,0.0,"(198, 302, 147)","(231, 222, 167)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
307,0.49712187582822376,478860.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(181, 399, 175)","(203, 291, 226)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
790,0.6564156342227083,216863.0,True,both_tolerable,True,False,,,False,True,False,False,2.0384946302764733,1.382813879324877,"(192, 342, 240)","(234, 269, 258)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
451,0.6031811200092738,272037.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(203, 335, 165)","(229, 259, 197)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
207,0.6433918140099218,191930.0,True,both_tolerable,True,False,,,False,True,False,False,1.4630874888399532,1.945798759507262,"(219, 323, 182)","(233, 245, 208)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
747,0.0,0.0,True,both_tolerable,True,False,,,False,True,False,True,1.095703125,0.0,"(200, 350, 180)","(223, 258, 211)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
805,0.5988215872569853,147258.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.337890625,"(206, 321, 189)","(226, 243, 205)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
325,0.0,,False,not_found,False,False,ostia_not_found,"Segundo óstio não encontrado! Tentou 2000 candidatos. Restrições: dist>=80.5, z_diff<=40.0mm, x_sep>=32.2. Tente aumentar 'top_n' ou relaxar os fatores.",False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"(1, 1, 1)",99.7
645,0.5137265876040953,98140.0,True,both_tolerable,True,False,,,False,True,False,False,1.3126293300306224,3.482593303232902,"(180, 300, 165)","(248, 234, 180)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
296,0.5698417985921876,111972.0,True,both_tolerable,True,False,,,False,True,False,False,1.4656352028562778,0.9390368262921388,"(192, 363, 213)","(223, 299, 220)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
694,0.5415445230611051,176094.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,1.623320665460203,"(204, 323, 162)","(224, 246, 188)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
891,0.35155156243628605,72055.0,True,found_but_wrong,True,True,,,False,False,False,False,1.2520323444125068,10.166573028967052,"(209, 312, 190)","(269, 253, 199)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
804,0.4088257120964385,59404.0,True,both_tolerable,True,False,,,False,True,False,False,1.083984375,3.5738259688552354,"(198, 329, 162)","(251, 268, 180)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
72,0.3495468665759544,65046.0,True,both_tolerable,True,False,,,False,True,False,True,0.76171875,0.0,"(193, 356, 192)","(250, 283, 211)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
540,0.48682223324846347,138531.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(178, 356, 143)","(210, 278, 193)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
942,0.37291696182989803,122493.0,True,both_tolerable,True,False,,,False,True,False,False,0.353515625,7.5,"(191, 282, 182)","(240, 209, 202)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
279,0.7060348089292471,198084.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(188, 344, 158)","(232, 255, 190)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
35,0.5533738151065152,513121.0,True,both_tolerable,True,False,,,False,True,False,False,0.6728338452402505,0.6728338452402505,"(222, 272, 203)","(251, 197, 236)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
602,0.1811635497072994,27071.0,True,both_tolerable,True,False,,,False,True,False,False,0.3359375,4.3957168539563884,"(189, 353, 179)","(260, 267, 212)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
585,0.44541889290661485,119608.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.6840344561548279,"(192, 264, 143)","(219, 180, 166)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
668,0.5637722505725881,130295.0,True,both_tolerable,True,False,,,False,True,False,True,1.13671875,0.0,"(175, 313, 187)","(193, 241, 207)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
46,0.6639101477989854,229722.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,1.0444818728979934,"(191, 357, 186)","(229, 251, 206)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
193,0.6881416130485559,265696.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(187, 315, 185)","(232, 206, 222)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
460,0.07471685898561654,164113.0,True,found_but_wrong,True,True,,,False,False,False,False,0.67578125,38.12843562420853,"(187, 300, 173)","(85, 265, 243)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
855,0.6714186984185032,193669.0,True,both_tolerable,True,False,,,False,True,False,True,1.9957000284400521,0.0,"(202, 299, 181)","(233, 224, 214)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
651,0.0,,False,not_found,False,False,ostia_not_found,"Segundo óstio não encontrado! Tentou 2000 candidatos. Restrições: dist>=101.5, z_diff<=40.0mm, x_sep>=40.6. Tente aumentar 'top_n' ou relaxar os fatores.",False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"(1, 1, 1)",99.7
558,0.4755928841135579,107737.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,12.942085374951715,"(192, 327, 174)","(220, 242, 200)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
996,0.608918983692289,188738.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(206, 321, 124)","(235, 250, 162)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
391,0.0,728.0,True,both_tolerable,True,False,,,False,True,False,True,2.8501340868008547,0.0,"(190, 365, 190)","(236, 293, 224)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
776,0.0,,False,not_found,False,False,ostia_not_found,"Segundo óstio não encontrado! Tentou 2000 candidatos. Restrições: dist>=83.6, z_diff<=40.0mm, x_sep>=33.5. Tente aumentar 'top_n' ou relaxar os fatores.",False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"(1, 1, 1)",99.7
913,0.5448531231557104,110661.0,True,both_tolerable,True,False,,,False,True,False,True,6.743759378704235,0.0,"(167, 343, 119)","(231, 301, 159)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
771,0.7367156643185797,151654.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(196, 367, 170)","(252, 259, 199)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
180,0.26348484807826994,270040.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,41.03619373576916,"(195, 285, 192)","(119, 245, 249)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
823,0.5887124028387969,124903.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(179, 323, 173)","(237, 243, 201)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
875,0.5273643163188046,316230.0,True,both_tolerable,True,False,,,False,True,False,True,5.832721278460598,0.0,"(177, 300, 174)","(228, 221, 200)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
358,0.0,2565.0,True,found_but_wrong,True,True,,,False,False,False,False,3.9560637275029396,32.49065705033901,"(168, 366, 167)","(197, 274, 139)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
920,0.6305476258333995,130222.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,1.42984758325079,"(171, 345, 183)","(206, 265, 201)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
983,0.6150356188780054,293123.0,True,both_tolerable,True,False,,,False,True,False,False,1.4237464075486943,0.318359375,"(207, 316, 179)","(248, 234, 204)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
753,0.01783815563978434,6406.0,True,found_but_wrong,True,True,,,False,False,False,False,1.4936235318455626,18.711534131438874,"(193, 300, 143)","(160, 206, 156)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
772,0.3725298423107448,390350.0,True,found_but_wrong,True,True,,,False,False,False,False,0.7118732037743472,9.095218290841437,"(199, 327, 121)","(250, 252, 134)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
283,0.5706866347301676,143940.0,True,both_tolerable,True,False,,,False,True,False,True,0.7349202181534954,0.0,"(195, 334, 182)","(245, 271, 224)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
604,0.36917733227621097,43147.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,15.597401896561221,"(190, 383, 171)","(236, 300, 176)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
594,0.6720815962969182,156004.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(184, 306, 163)","(219, 211, 198)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
316,0.4078071468615685,95963.0,True,found_but_wrong,True,True,,,False,False,False,False,11.478045695566033,1.4457241812334485,"(155, 296, 182)","(217, 242, 203)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
446,0.6938337962765837,244125.0,True,both_tolerable,True,False,,,False,True,False,True,0.37890625,0.0,"(194, 320, 175)","(220, 248, 207)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
294,0.5697217616953795,213804.0,True,both_tolerable,True,False,,,False,True,False,False,0.7109857899121692,0.5,"(214, 330, 167)","(234, 261, 195)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
675,0.7053114376675,172824.0,True,both_tolerable,True,False,,,False,True,False,True,1.5561994552064222,0.0,"(187, 332, 160)","(236, 258, 192)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
789,0.6680112570356472,191722.0,True,both_tolerable,True,False,,,False,True,False,True,0.7208698359013921,0.0,"(186, 307, 195)","(225, 240, 218)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
814,0.5840805148949776,203017.0,True,both_tolerable,True,False,,,False,True,False,True,3.1550508241746282,0.0,"(189, 276, 177)","(185, 212, 225)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
926,0.6114223347743415,153874.0,True,both_tolerable,True,False,,,False,True,False,False,1.9555921917190455,1.7065082508315774,"(187, 327, 203)","(246, 269, 226)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
663,0.5711830547719241,223950.0,True,both_tolerable,True,False,,,False,True,False,True,1.7858409945628777,0.0,"(197, 359, 173)","(242, 275, 212)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
599,0.7134860430717456,187297.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(197, 298, 179)","(241, 234, 224)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
914,0.3723109503220683,141162.0,True,found_but_wrong,True,True,,,False,False,False,False,5.412109375,22.727528719067223,"(201, 300, 209)","(160, 216, 202)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
674,0.5786737353914648,176727.0,True,both_tolerable,True,False,,,False,True,False,False,1.1240671316713724,0.318359375,"(165, 269, 195)","(215, 210, 221)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
783,0.5186565155765009,224847.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.30859375,"(193, 279, 144)","(237, 201, 189)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
992,0.658339610479649,172291.0,True,both_tolerable,True,False,,,False,True,False,True,1.5089909983190133,0.0,"(197, 312, 192)","(241, 233, 224)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
515,0.5531129172255977,93693.0,True,both_tolerable,True,False,,,False,True,False,True,0.7288689868556626,0.0,"(165, 300, 170)","(197, 234, 203)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
523,0.563423231118326,158009.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(199, 360, 161)","(263, 295, 194)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
547,0.6220778938814502,213271.0,True,both_tolerable,True,False,,,False,True,False,False,2.004389713853072,0.9169625469450756,"(172, 378, 231)","(228, 296, 249)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
162,0.24805674666240202,188664.0,True,found_but_wrong,True,True,,,False,False,False,False,0.869921524191667,10.089863598811778,"(218, 313, 174)","(195, 217, 170)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
101,0.30917247031527767,150110.0,True,found_but_wrong,True,True,,,False,False,False,True,18.701606860965956,0.0,"(224, 312, 177)","(272, 245, 169)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
396,0.28427297520270306,58618.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.5,"(186, 342, 185)","(220, 274, 209)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
835,0.14432613768961494,15282.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.4806116403377315,"(204, 321, 179)","(219, 236, 201)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
974,0.4450101273015553,250696.0,True,both_tolerable,True,False,,,False,True,False,True,3.7192079919195433,0.0,"(183, 350, 181)","(227, 266, 206)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
660,0.7115500408867294,231070.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.5,"(183, 324, 158)","(215, 253, 196)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
853,0.6767803099013776,130946.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(193, 298, 193)","(226, 230, 215)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
401,0.43850882235882016,117157.0,True,found_but_wrong,True,True,,,False,False,False,False,14.080260729759857,1.5980107816444646,"(204, 311, 205)","(241, 242, 196)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
490,0.18692594925854167,1031570.0,True,found_but_wrong,True,True,,,False,False,False,False,1.1240671316713724,28.234932316070218,"(191, 316, 144)","(90, 271, 199)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
145,0.6806860230469931,147202.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(166, 319, 168)","(199, 232, 196)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
522,0.0,25580.0,True,found_but_wrong,True,True,,,False,False,False,False,37.944016878826034,34.44488689863087,"(138, 308, 259)","(141, 224, 259)",,nenhum correto,scipy,N/A,"(1, 1, 1)",99.7
496,0.5841659205879284,206736.0,True,both_tolerable,True,False,,,False,True,False,False,5.316542579534184,0.375,"(178, 322, 192)","(214, 264, 217)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
824,0.409441324831065,75863.0,True,found_but_wrong,True,True,,,False,False,True,False,0.0,12.398109667265135,"(188, 340, 179)","(255, 249, 170)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
382,0.3970690004388482,344702.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(155, 300, 178)","(208, 217, 212)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
716,0.6073454344162647,163918.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(192, 353, 161)","(193, 264, 174)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
276,0.33366019046352774,21679.0,True,both_tolerable,True,False,,,False,True,False,False,0.353515625,1.2246358524848953,"(170, 335, 171)","(228, 257, 187)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
439,0.4195562792591085,425226.0,True,found_but_wrong,True,True,,,False,False,False,True,29.600788379170865,0.0,"(133, 330, 193)","(272, 263, 155)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
407,0.48481524587830427,168067.0,True,both_tolerable,True,False,,,False,True,False,True,0.7430556189357774,0.0,"(208, 296, 163)","(232, 217, 201)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
746,0.7437551882876764,224807.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,0.6203439853470412,"(165, 381, 162)","(173, 266, 193)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
711,0.6954485039063766,221599.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(167, 378, 156)","(212, 274, 191)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
140,0.49606631001210777,198421.0,True,found_but_wrong,True,True,,,False,False,False,True,16.5,0.0,"(149, 335, 203)","(196, 239, 189)",,um correto,scipy,N/A,"(1, 1, 1)",99.7
456,0.0,,False,not_found,False,False,ostia_not_found,"Segundo óstio não encontrado! Tentou 2000 candidatos. Restrições: dist>=138.3, z_diff<=40.0mm, x_sep>=55.3. Tente aumentar 'top_n' ou relaxar os fatores.",False,False,False,False,,,,,,óstios não encontrados,scipy,N/A,"(1, 1, 1)",99.7
80,0.5755423908352623,103034.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(167, 323, 156)","(242, 260, 185)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
860,0.6453736347723182,194434.0,True,both_tolerable,True,False,,,False,True,True,False,0.0,1.7447080981230785,"(179, 318, 175)","(207, 254, 212)",,ambos toleráveis,scipy,N/A,"(1, 1, 1)",99.7
831,0.536740254097928,128306.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(188, 341, 180)","(242, 267, 210)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
449,0.6653405306880718,148122.0,True,both_correct,True,False,,,True,False,True,True,0.0,0.0,"(196, 310, 189)","(228, 230, 215)",,ambos corretos,scipy,N/A,"(1, 1, 1)",99.7
