IMG_ID,stage,kind,shape_equal,cpu_min,gpu_min,cpu_max,gpu_max,cpu_mean,gpu_mean,mean_abs_error,max_abs_error,rmse,p95_abs_error,p99_abs_error,voxels_abs_gt_tolerance,fraction_abs_gt_tolerance,cpu_count,gpu_count,common_slices,cpu_only_slices,gpu_only_slices,mean_center_distance_px,max_center_distance_px,mean_radius_abs_diff_px,max_radius_abs_diff_px,cpu_voxels,gpu_voxels,voxel_delta,abs_voxel_delta,dice_cpu_gpu,iou_cpu_gpu,xor_voxels,xor_fraction
550,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,2892.0,2892.0,0.0,0.0,1.0,1.0,0.0,0.0
550,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,2914.0,2914.0,0.0,0.0,1.0,1.0,0.0,0.0
550,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,11390.0,11390.0,0.0,0.0,1.0,1.0,0.0,0.0
631,vesselness_ostios,float,True,0.0,0.0,0.7016950249671936,0.701694905757904,0.0014827100419282045,0.0014827100561014659,7.518409215603538e-09,0.004348501563072205,2.901438274345056e-06,1.1408701539039612e-08,3.102468326687813e-08,860.0,4.771839488636364e-05,,,,,,,,,,,,,,,,,
631,aorta_circles,circles,,,,,,,,,,,,,,,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
631,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,342688.0,342688.0,0.0,0.0,1.0,1.0,0.0,0.0
631,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,102741.0,102741.0,0.0,0.0,1.0,1.0,0.0,0.0
631,vesselness_artery,float,True,0.0,0.0,0.8223063349723816,0.8223063349723816,0.00206696463177839,0.002066966968643635,1.0109979737864829e-08,0.015162527561187744,6.2153219096356925e-06,1.437729224562645e-08,3.236345946788788e-08,704.0,3.90625e-05,,,,,,,,,,,,,,,,,
631,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,5774.0,5774.0,0.0,0.0,1.0,1.0,0.0,0.0
631,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,5900.0,5900.0,0.0,0.0,1.0,1.0,0.0,0.0
631,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,25082.0,25082.0,0.0,0.0,1.0,1.0,0.0,0.0
330,vesselness_ostios,float,True,0.0,0.0,0.757861316204071,0.7578613758087158,0.0019463942841535745,0.0019463945994287859,6.149969081957324e-09,0.004252251237630844,2.410433238967342e-06,1.1059455573558807e-08,3.0617229640483856e-08,863.0,4.788485440340909e-05,,,,,,,,,,,,,,,,,
330,aorta_circles,circles,,,,,,,,,,,,,,,102.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
330,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,283020.0,283020.0,0.0,0.0,1.0,1.0,0.0,0.0
330,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,103916.0,103916.0,0.0,0.0,1.0,1.0,0.0,0.0
330,vesselness_artery,float,True,0.0,0.0,0.8276397585868835,0.8276398777961731,0.0025580079982623124,0.0025580099087697704,1.4308277909659063e-08,0.03633502125740051,1.195588864940595e-05,1.3791577657684684e-08,3.3527612686157227e-08,666.0,3.695401278409091e-05,,,,,,,,,,,,,,,,,
330,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,11670.0,11670.0,0.0,0.0,1.0,1.0,0.0,0.0
330,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,13784.0,13784.0,0.0,0.0,1.0,1.0,0.0,0.0
330,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,52841.0,52841.0,0.0,0.0,1.0,1.0,0.0,0.0
90,vesselness_ostios,float,True,0.0,0.0,0.7552387118339539,0.7552387118339539,0.0022052833308948312,0.0022052828252203988,7.969989512543517e-09,0.013863012194633484,4.489054743406968e-06,1.2456439435482025e-08,3.245077095925808e-08,745.0,4.1337446732954544e-05,,,,,,,,,,,,,,,,,
90,aorta_circles,circles,,,,,,,,,,,,,,,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
90,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,297588.0,297588.0,0.0,0.0,1.0,1.0,0.0,0.0
90,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,92825.0,92825.0,0.0,0.0,1.0,1.0,0.0,0.0
90,vesselness_artery,float,True,0.0,0.0,0.8404232263565063,0.8404232859611511,0.0029090075751201294,0.002909006629001386,7.205759006131061e-09,0.013432659208774567,4.178044385956189e-06,1.4901161193847656e-08,3.5390257835388184e-08,548.0,3.0406605113636363e-05,,,,,,,,,,,,,,,,,
90,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9485.0,9485.0,0.0,0.0,1.0,1.0,0.0,0.0
90,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9855.0,9855.0,0.0,0.0,1.0,1.0,0.0,0.0
90,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,36045.0,36045.0,0.0,0.0,1.0,1.0,0.0,0.0
608,vesselness_ostios,float,True,0.0,0.0,0.7776570916175842,0.7776570916175842,0.0018889035629652958,0.0018889039206193645,7.310884893225078e-09,0.006645360961556435,3.014956274032821e-06,1.1801603250205517e-08,3.166496753692627e-08,673.0,4.985031572360437e-05,,,,,,,,,,,,,,,,,
608,aorta_circles,circles,,,,,,,,,,,,,,,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
608,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,187643.0,187643.0,0.0,0.0,1.0,1.0,0.0,0.0
608,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,64791.0,64791.0,0.0,0.0,1.0,1.0,0.0,0.0
608,vesselness_artery,float,True,0.0,0.0,0.8484970331192017,0.8484971523284912,0.0024158043746819115,0.0024158041074926265,9.843293076267146e-09,0.019591353833675385,7.5363043874181e-06,1.4901161193847656e-08,3.3527612686157227e-08,512.0,3.7924757281553395e-05,,,,,,,,,,,,,,,,,
608,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,7781.0,7781.0,0.0,0.0,1.0,1.0,0.0,0.0
608,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,8009.0,8009.0,0.0,0.0,1.0,1.0,0.0,0.0
608,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,34972.0,34972.0,0.0,0.0,1.0,1.0,0.0,0.0
887,vesselness_ostios,float,True,0.0,0.0,0.6969456076622009,0.6969454288482666,0.0020816368800902554,0.002081637177525148,8.271172052115186e-09,0.005072077736258507,3.372258206487803e-06,1.1568772606551647e-08,3.166496753692627e-08,986.0,5.470969460227273e-05,,,,,,,,,,,,,,,,,
887,aorta_circles,circles,,,,,,,,,,,,,,,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
887,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,218812.0,218812.0,0.0,0.0,1.0,1.0,0.0,0.0
887,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,76478.0,76478.0,0.0,0.0,1.0,1.0,0.0,0.0
887,vesselness_artery,float,True,0.0,0.0,0.8444986939430237,0.8444986343383789,0.0028191659526440502,0.002819165265646935,1.1305701192627855e-08,0.01811622828245163,6.798847201048919e-06,1.4901161193847656e-08,3.4691765904426575e-08,790.0,4.383433948863636e-05,,,,,,,,,,,,,,,,,
887,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,4832.0,4832.0,0.0,0.0,1.0,1.0,0.0,0.0
887,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,4885.0,4885.0,0.0,0.0,1.0,1.0,0.0,0.0
887,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,16564.0,16564.0,0.0,0.0,1.0,1.0,0.0,0.0
175,vesselness_ostios,float,True,0.0,0.0,0.759120762348175,0.759120762348175,0.002622020844992269,0.0026220211657791044,9.424930915766338e-09,0.0064174458384513855,3.976235061868645e-06,1.3300450518727303e-08,3.3527612686157227e-08,693.0,4.57763671875e-05,,,,,,,,,,,,,,,,,
175,aorta_circles,circles,,,,,,,,,,,,,,,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
175,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,281368.0,281368.0,0.0,0.0,1.0,1.0,0.0,0.0
175,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,95452.0,95452.0,0.0,0.0,1.0,1.0,0.0,0.0
175,vesselness_artery,float,True,0.0,0.0,0.8364548087120056,0.8364548087120056,0.003191133215344889,0.0031911308125433,1.2192404934411588e-08,0.01776200905442238,6.9259137579531915e-06,1.5133991837501526e-08,3.67872416973114e-08,552.0,3.6462560876623375e-05,,,,,,,,,,,,,,,,,
175,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9935.0,9935.0,0.0,0.0,1.0,1.0,0.0,0.0
175,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,10800.0,10800.0,0.0,0.0,1.0,1.0,0.0,0.0
175,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,41674.0,41674.0,0.0,0.0,1.0,1.0,0.0,0.0
760,vesselness_ostios,float,True,0.0,0.0,0.7818390727043152,0.7818390130996704,0.0020849134530244017,0.0020849145144628935,7.85362636729269e-09,0.005495116114616394,3.2565165563855317e-06,1.1437805369496346e-08,3.166496753692627e-08,810.0,4.4944069602272725e-05,,,,,,,,,,,,,,,,,
760,aorta_circles,circles,,,,,,,,,,,,,,,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
760,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,360712.0,360712.0,0.0,0.0,1.0,1.0,0.0,0.0
760,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,123476.0,123476.0,0.0,0.0,1.0,1.0,0.0,0.0
760,vesselness_artery,float,True,0.0,0.0,0.8419201970100403,0.8419201374053955,0.0026451564074916594,0.002645161248999977,1.3874365854824126e-08,0.029976628720760345,1.1776246389035855e-05,1.4435499906539917e-08,3.3527612686157227e-08,617.0,3.423517400568182e-05,,,,,,,,,,,,,,,,,
760,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9289.0,9289.0,0.0,0.0,1.0,1.0,0.0,0.0
760,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9644.0,9644.0,0.0,0.0,1.0,1.0,0.0,0.0
760,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,37153.0,37153.0,0.0,0.0,1.0,1.0,0.0,0.0
696,vesselness_ostios,float,True,0.0,0.0,0.8188704252243042,0.8188704252243042,0.002385543329913953,0.0023855407901242787,1.0147234637588702e-08,0.010763779282569885,5.2520138496310374e-06,1.1874362826347351e-08,3.259629011154175e-08,698.0,4.776069401625561e-05,,,,,,,,,,,,,,,,,
696,aorta_circles,circles,,,,,,,,,,,,,,,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
696,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,362894.0,362894.0,0.0,0.0,1.0,1.0,0.0,0.0
696,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,125937.0,125937.0,0.0,0.0,1.0,1.0,0.0,0.0
696,vesselness_artery,float,True,0.0,0.0,0.8404979705810547,0.8404979705810547,0.0029094582753033922,0.002909464600622352,1.4098804629909307e-08,0.030260324478149414,1.1458121375345809e-05,1.4901161193847656e-08,3.5390257835388184e-08,525.0,3.592315810678251e-05,,,,,,,,,,,,,,,,,
696,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,24136.0,24136.0,0.0,0.0,1.0,1.0,0.0,0.0
696,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,32311.0,32311.0,0.0,0.0,1.0,1.0,0.0,0.0
696,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,79971.0,79971.0,0.0,0.0,1.0,1.0,0.0,0.0
194,vesselness_ostios,float,True,0.0,0.0,0.756972074508667,0.7569720149040222,0.002937000765192866,0.0029369993523087013,7.108220524356032e-09,0.005989335477352142,3.0729313004559594e-06,1.3969838619232178e-08,3.5390257835388184e-08,674.0,3.739790482954545e-05,,,,,,,,,,,,,,,,,
194,aorta_circles,circles,,,,,,,,,,,,,,,123.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
194,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,296205.0,296205.0,0.0,0.0,1.0,1.0,0.0,0.0
194,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,89965.0,89965.0,0.0,0.0,1.0,1.0,0.0,0.0
194,vesselness_artery,float,True,0.0,0.0,0.8379659652709961,0.8379659652709961,0.003664733604375839,0.0036647357970131843,1.2260784088337584e-08,0.02866791933774948,1.0045585756442026e-05,1.5832483768463135e-08,3.725290298461914e-08,540.0,2.9962713068181818e-05,,,,,,,,,,,,,,,,,
194,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,8698.0,8698.0,0.0,0.0,1.0,1.0,0.0,0.0
194,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,8811.0,8811.0,0.0,0.0,1.0,1.0,0.0,0.0
194,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,34126.0,34126.0,0.0,0.0,1.0,1.0,0.0,0.0
305,vesselness_ostios,float,True,0.0,0.0,0.7305864691734314,0.7305865287780762,0.0017745572438209298,0.0017745573766625045,6.548783421242913e-09,0.0048508793115615845,2.360804393901753e-06,1.146690919995308e-08,3.096647560596466e-08,774.0,4.42333435744382e-05,,,,,,,,,,,,,,,,,
305,aorta_circles,circles,,,,,,,,,,,,,,,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
305,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,163889.0,163889.0,0.0,0.0,1.0,1.0,0.0,0.0
305,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,59861.0,59861.0,0.0,0.0,1.0,1.0,0.0,0.0
305,vesselness_artery,float,True,0.0,0.0,0.8091130256652832,0.809113085269928,0.0025194744416754634,0.0025194748185614563,7.572481441568457e-09,0.012408234179019928,4.1549691742781786e-06,1.4784745872020721e-08,3.3527612686157227e-08,575.0,3.2860688055945695e-05,,,,,,,,,,,,,,,,,
305,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,7139.0,7139.0,0.0,0.0,1.0,1.0,0.0,0.0
305,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,7528.0,7528.0,0.0,0.0,1.0,1.0,0.0,0.0
305,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,29707.0,29707.0,0.0,0.0,1.0,1.0,0.0,0.0
344,vesselness_ostios,float,True,0.0,0.0,0.7431061863899231,0.7431061267852783,0.0019630725151288174,0.0019630723679934675,6.499306992639909e-09,0.007415249943733215,3.1557967539105726e-06,1.210719347000122e-08,3.213062882423401e-08,628.0,3.484552556818182e-05,,,,,,,,,,,,,,,,,
344,aorta_circles,circles,,,,,,,,,,,,,,,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
344,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,306735.0,306735.0,0.0,0.0,1.0,1.0,0.0,0.0
344,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,93038.0,93038.0,0.0,0.0,1.0,1.0,0.0,0.0
344,vesselness_artery,float,True,0.0,0.0,0.8518041372299194,0.8518040180206299,0.002735666436138595,0.0027356702133864057,1.1638643046535258e-08,0.046405017375946045,1.2447586672796452e-05,1.4901161193847656e-08,3.3760443329811096e-08,507.0,2.813165838068182e-05,,,,,,,,,,,,,,,,,
344,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9200.0,9200.0,0.0,0.0,1.0,1.0,0.0,0.0
344,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,9427.0,9427.0,0.0,0.0,1.0,1.0,0.0,0.0
344,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,34847.0,34847.0,0.0,0.0,1.0,1.0,0.0,0.0
